# BEAST v1.8.3
# Generated Thu Jun 30 13:30:07 PDT 2016 [seed=1467318606161]
# -threads 2 -beagle_off infile.xml
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	location.traitLikelihood	skyline
7040000	-3955.993776440844	-2485.9531764160124	-1470.0406000248315	3.9895517119346726	5.140314737197206	14.931271215920713	31.690383942172247	19.928127338290263	8.68291200266116	9.136927049251033	3.8667824402657414	2.3423720325352027	6.4355595173621225	0.18304545683198814	6.0	6.0	4.0	7.0	4.0	4.0	5.0	9.0	10.0	4.0	0.05364652242255921	0.29357365619760956	0.1415045668969138	5.703562283957126E-9	0.17003921434690522	0.42521639959687973	0.3335966046743184	0.10986174192879412	0.13132525380000779	0.6394624302722728	0.003876664802895172	0.8493010367466565	0.003805430351583877	1.1173765840157244	-0.046246280356859897	1.6870907170375087	0.4286196494262126	0.4286196494262126	0.682871519008688	-0.3993313064639571	0.7051897908994602	-0.44262821415228076	-0.44262821415228076	1.742229858558451	0.25372745048447337	-1542.1440391005547	72.10343907572316	-150.51576682966868
7080000	-3997.37858422291	-2506.4259926344102	-1490.9525915884997	4.650428427616856	3.769972913701601	5.466255664543984	13.326669104755858	29.246460206950406	36.9388946456827	4.495763244664707	7.148865586796811	2.0908913267576477	5.160230445609819	0.44130021447403217	1.0	3.0	3.0	2.0	8.0	9.0	13.0	2.0	14.0	4.0	0.09616389309172696	0.39652752230338756	0.23247476604581355	1.639343159773171E-8	0.10035869854290157	0.42133680469846546	0.33357459512789944	0.11041149631928983	0.13467710385434525	0.5321448154458535	0.0033300077531240417	0.6342404938220524	0.0030516925497455407	0.6523830696811296	-0.08800909578256137	1.6223180210948454	0.38882743492585503	0.38882743492585503	0.7227066288645742	-0.3590937819738707	0.7076525841315843	-0.38072812413361323	-0.38072812413361323	1.5885249893371778	0.20973907616022264	-1561.3231606359645	70.37056904746488	-168.60287870694444
7120000	-3970.6887992528523	-2492.7468389516425	-1477.9419603012097	4.380670644787071	6.511930570855862	16.958862672760635	5.962011594052177	5.739183124594233	5.297756991273659	8.431285982047743	1.194408795980643	1.085706995093658	4.366610325773799	0.43758944873588007	10.0	7.0	7.0	8.0	16.0	2.0	1.0	3.0	2.0	3.0	0.11541790420313856	0.3352238861354164	0.1562609316621409	7.7281138620971E-10	0.14725610820515217	0.40394148574799704	0.33357459512789944	0.12780681526975823	0.13467710385434525	0.4740017640978971	0.0029887109195098193	0.5152295004015153	0.003541950996534809	0.5281511176451387	-0.006419904835556209	1.7338912334103929	0.10649992825826558	0.10649992825826558	0.8163306209012515	-0.08951696433306616	0.5813963407609634	-0.07584998895704882	-0.07584998895704884	1.2348893849766043	0.23362189952456372	-1545.9844894036312	68.04252910242147	-159.27049495726723
7160000	-3967.1823572683493	-2488.8146363330807	-1478.3677209352686	5.03405394044293	3.804723811036746	8.182132430733244	4.183179441964473	13.997316194541604	8.894150487679847	7.64775797769923	5.45043306110449	4.531726106932907	0.5322069941137887	0.3186768919317351	6.0	10.0	7.0	5.0	6.0	3.0	15.0	2.0	1.0	4.0	0.041320900929628174	0.25800315585103895	0.07208013988536692	2.426012171843911E-9	0.08238928308179296	0.42926908644503653	0.33636976018440773	0.11470315324227012	0.11965800012828556	0.36065091575115044	0.0033935714782825158	0.6678562850233936	0.003326546638169101	0.6860295120768923	0.05235537347288177	2.0063055237400618	0.08841499949073334	0.08841499949073334	0.6418520197912777	-0.0779130056130532	0.5014727317451415	-0.06907777798421731	-0.0690777779842173	1.567506965285346	0.20789185019996	-1544.7987258758646	66.43100494059598	-154.50431454989499
7200000	-3955.2507353430096	-2480.48839362725	-1474.7623417157597	6.494588141799284	1.4704571113634894	2.0157867455390877	7.0185702547389655	7.365989711851702	8.092570378650796	6.227204808537199	1.4989515001546931	2.382862972811013	2.2441507265383054	1.5701898141021144	2.0	9.0	5.0	7.0	14.0	7.0	2.0	3.0	8.0	2.0	0.0703065252189225	0.22899460857850698	0.06128594099204898	4.019210203656518E-9	0.23995099367828945	0.46294441544412523	0.31241731521378974	0.10233950646178605	0.12229876288029896	0.23424824251042672	0.003286367481156556	0.5979798620673499	0.0036243322944627347	0.5906624259713099	-0.08926949505873238	2.267828153756753	0.5467907834658078	0.5467907834658078	1.2124570072795746	-0.3297485848944065	0.49474632974084154	-0.22311944393212538	-0.22311944393212538	0.9253933531808816	0.21439154213247372	-1555.8552262248195	81.09288450905984	-158.00802492211417
7240000	-3978.973161956722	-2500.9022941933003	-1478.0708677634216	5.765455918072012	5.345894385949395	4.315031323544362	23.89650228026594	9.817300023799358	11.538575380808117	8.407381164000878	2.101209018161803	1.916419256617442	2.29910705800331	2.1981850971085373	1.0	7.0	6.0	7.0	16.0	7.0	7.0	1.0	6.0	1.0	0.10337376869548044	0.2793943638526883	0.15157174628735684	1.186261226496318E-9	0.1637766877912951	0.373978409817272	0.366525353025803	0.10233950646178605	0.15715673069513894	0.09553929896298446	0.002812759918896957	0.5244939309172605	0.002794229298816754	0.5477596612516409	0.04371325227850902	1.4678844689384565	0.29059225951461404	0.29059225951461404	0.6270655905579772	-0.30288768725553583	0.7500641201690854	-0.3475917523505432	-0.3475917523505432	1.755809103995783	0.20012584180607135	-1549.579780177152	71.50891241373063	-169.97559150813763
7280000	-4000.763813327595	-2512.285340893349	-1488.4784724342462	6.62188099803749	4.5227543842635285	9.113658876740773	7.741214597479342	9.626597736931107	14.45904017044171	9.59343871380466	15.40076653181281	5.561524493731642	10.048413651772004	0.3797368992348221	7.0	11.0	2.0	7.0	1.0	13.0	6.0	8.0	1.0	3.0	0.03899332815908992	0.2469360867970437	0.14226740453737155	5.732924629046146E-10	0.0799258613772531	0.4566318237634831	0.29887693167135077	0.13041311820775892	0.11407812635740724	0.333551144766836	0.002856493887830344	0.45126280510783034	0.0029219869444703523	0.49938368801340793	0.03946282659168241	1.3466801342273833	0.3208759455140243	0.3208759455140243	0.520342171834472	-0.3833190665981736	0.8704677035131778	-0.5367855279142459	-0.5367855279142459	2.2528282873459555	0.1913036443688099	-1550.5350605864312	62.05658815218487	-177.28110746872701
7320000	-3964.1492747438915	-2488.3302825110927	-1475.8189922327988	4.937972706080035	6.890306829936775	3.0674634392457825	2.366741329684245	6.0029386346156945	17.390646339690385	4.930166329887218	10.010861805125785	5.583182568210031	0.4121887661752787	0.10646730275946817	3.0	3.0	1.0	1.0	9.0	10.0	24.0	3.0	1.0	4.0	0.08337046305955956	0.2985813919854815	0.13016273018314406	2.95415807033655E-10	0.11013829075827004	0.44581604094798444	0.2960458512391603	0.10963330814008768	0.14850479967276767	0.2088365227526135	0.0025413910216466684	1.1422233498124537	0.0026285673500009714	1.5913615036413777	-0.11625639821697928	1.3363566334999768	0.21273487747059353	0.21273487747059353	0.8808044439176297	-0.19608201537040584	0.7782245401216884	-0.18795943109805505	-0.18795943109805507	1.1807223881823918	0.19459588706709663	-1540.9781243812513	65.15913214845261	-164.05538660567825
7360000	-3938.312302543459	-2468.610168511036	-1469.7021340324225	4.831794785670454	3.1464712730866067	3.6767493297641676	15.246262698406868	14.835989972389246	13.375417223025265	10.988875101386508	5.027995058498323	0.2483389187654797	0.0438015535995703	0.009524681913007106	4.0	3.0	4.0	2.0	10.0	6.0	26.0	1.0	2.0	1.0	0.1228632187621923	0.33484258694038954	0.0952841148740031	2.8044073227831376E-10	0.19348695637348845	0.40389896531623065	0.35653408667600184	0.09106214833499994	0.14850479967276767	0.11497395663222595	0.002883315791338943	0.9785959752065301	0.0031635294564883176	1.244967209784615	-0.1325522511682955	1.148158824086172	0.13006857574824435	0.13006857574824435	0.7108808421350612	-0.14397032850422223	0.8893945289172345	-0.1627309005924326	-0.1627309005924326	1.4364800905357273	0.20825357747856982	-1536.4445060269497	66.74237199452722	-149.1126717651839
7400000	-3961.2780151085763	-2488.1770127839263	-1473.10100232465	4.888156717470659	2.997700419267545	2.5034462314811687	4.800706988621956	28.92477817340891	15.212806465299844	6.263119097007841	7.376947886419409	4.463824672589517	2.6336573970999986	0.06863285800609367	4.0	4.0	2.0	6.0	4.0	1.0	28.0	4.0	1.0	5.0	0.09593804869769676	0.3759440106377834	0.09996874054686686	1.4460574722490348E-9	0.14831963488019695	0.4156814702960001	0.30775480731914223	0.11438567867395108	0.16217804371090658	0.5003882981606772	0.0027340247373699865	0.7692763368960099	0.0028603629262656974	0.8588775304876627	-0.029042984744928207	2.00060170802959	0.6819687528759275	0.6819687528759275	1.2082653056557333	-0.43863472077739124	0.6189324877629463	-0.34933769497338946	-0.3493376949733894	1.024805881934642	0.18568682120616767	-1544.7268793799096	71.62587705525964	-158.8241628914349
7440000	-4003.8401905746196	-2521.330967261848	-1482.5092233127718	6.640280822054721	3.1962386819267024	4.336451917223013	8.855556565129586	13.054961466296016	19.532488361660896	8.890053110417432	10.435125918912629	11.26083700126159	5.1775061315372755	0.3805618617307813	2.0	4.0	2.0	2.0	26.0	3.0	9.0	6.0	1.0	4.0	0.08170264576654551	0.2701147359666644	0.19610484924128266	9.132020110550523E-10	0.06533177270410893	0.4174358306526851	0.3251836570419441	0.11457591662081147	0.14280459568455936	0.5894108537572156	0.002150232037719647	0.24970784994780457	0.0021184402615705834	0.23602316470533816	-0.025477434345798487	2.058934605640923	0.34858720437580826	0.34858720437580826	0.9231356200123342	-0.25284677015686685	0.5188595456322495	-0.1959276562995493	-0.1959276562995493	1.157249109242573	0.13490107973344523	-1553.4294074387522	70.9201841259803	-192.82204062135594
7480000	-3971.1084131065445	-2494.177155040237	-1476.9312580663075	5.2844384268526525	5.82224353914191	4.120287568651374	17.310533767759285	8.487081077146982	8.193827545668336	12.806110038718641	9.381701038051185	1.9938626307315945	0.32261538392732564	0.049397837854059455	6.0	4.0	7.0	11.0	13.0	2.0	10.0	1.0	1.0	4.0	0.0630542508831194	0.31680595011179874	0.13708262905160573	1.8498757749995534E-10	0.11391636070488703	0.40419328177332264	0.33487357706663057	0.10417031307955389	0.15676282808049288	0.25088211581482456	0.0022353798602069005	0.6876458031262195	0.0025490624362977826	0.7922928579850116	0.04115992892815693	1.5162768052428284	0.2939312448697362	0.2939312448697362	0.7337720309630411	-0.2786608331942681	0.7150338996561106	-0.2864252048066528	-0.28642520480665284	1.4775560681809325	0.14801050705731286	-1546.392571883392	69.46131381708457	-168.61383395432006
7520000	-4014.7665330465616	-2535.9981203746947	-1478.768412671867	7.254284536543694	9.76263327550231	6.196883862822646	29.049816074669167	31.91179357160372	16.340475038254162	4.357251490335804	4.580924784424966	4.084121325776539	13.150799113226583	10.748808786878795	3.0	6.0	4.0	5.0	30.0	2.0	3.0	2.0	3.0	1.0	0.07169664867105868	0.23445027715638087	0.1298485020233197	3.1225784537076254E-10	0.1148141357300005	0.4249531408434842	0.35848516645042894	0.09678636503430735	0.11977532767177956	0.2475712450261312	0.002202529554473668	0.7397849531127397	0.0021174525075056405	0.7467044047579999	0.02430516580926713	1.5973187521280867	0.18685800196900734	0.18685800196900734	1.211232674732235	-0.13433900168838395	0.6375550558373371	-0.09835621707063018	-0.09835621707063019	0.8407787103565209	0.11196890383864715	-1560.6593095644303	81.89089689256315	-202.21211739871308
7560000	-3982.689717662637	-2499.882841236942	-1482.806876425695	4.753263048444305	3.800323280172835	4.913086404740166	6.72199159227068	15.851891142284488	9.124161208248818	17.240068134537076	2.2217419540090866	0.642443971855229	0.9905646807082478	0.3527127404004841	1.0	5.0	12.0	7.0	24.0	2.0	1.0	2.0	1.0	4.0	0.07853098330815413	0.32456078641571606	0.12157569182213154	7.902382771535789E-11	0.2296591374333749	0.39908059167072224	0.32575812875501703	0.13401355598917805	0.14114772358508268	0.6320833970469616	0.002406266607668367	0.6433151082103331	0.0024618312607376006	0.7737318713233281	-0.1215559395232908	1.6244922050752695	0.29555352563342674	0.29555352563342674	0.625358870114367	-0.293232883722139	0.6734871194716543	-0.3182996230502741	-0.31829962305027415	1.7495147635792112	0.18520596806836429	-1551.314581086271	68.5077046605758	-177.4641038472678
7600000	-3953.991844744709	-2492.989547393804	-1461.0022973509049	4.952413529866888	10.86935896640098	3.745288466540028	4.219615124221562	8.645804067744393	5.652549696245077	12.647013718468212	0.3317161345131687	0.7432521383442566	0.7245992422593532	1.7407329289659368	3.0	6.0	1.0	32.0	3.0	8.0	1.0	1.0	2.0	2.0	0.10410921933702826	0.3804009465689592	0.10186312531745194	1.0515354446210252E-10	0.22045107133778194	0.3775084387000398	0.3803568085677068	0.09842261903869966	0.14371213369355373	0.38994637494106277	0.003207537331785165	0.40000395439354486	0.0034046838633166165	0.40691136393424526	-0.0204426112373007	2.8955403806497415	0.42409412347648745	0.42409412347648745	1.2881685492748183	-0.21958926035528684	0.36285536225888926	-0.11946016450452644	-0.11946016450452646	0.8156249074295289	0.16788729399309882	-1551.8884627124528	90.886165361548	-170.85520078816296
7640000	-3980.8758238809132	-2498.214324507274	-1482.6614993736393	4.793538681451148	2.0229205922461886	5.120490551498637	7.516403421640375	8.114552353727925	18.475824208020178	25.823652971159255	8.794724463638358	9.858054948146977	0.13810497922287743	0.04934226881722148	2.0	9.0	2.0	22.0	3.0	6.0	1.0	9.0	1.0	4.0	0.07490609437391905	0.3202799809507221	0.14936258829776292	1.0826932703238486E-10	0.11368080198636536	0.41057689050224905	0.32348255634694073	0.131571250750005	0.13436930240080522	0.635552671232205	0.003005711767543793	0.6170337829453945	0.002762368994085002	0.6382250332682803	0.03801927520812839	1.1026778574051261	0.14399979115206224	0.14399979115206224	0.6120509870380245	-0.17528458875539568	0.9356301209991784	-0.2201296050047708	-0.22012960500477077	1.685641619728288	0.16318699037282697	-1547.9046545482552	65.2431551746159	-170.78371201737536
7680000	-3931.5853072741297	-2473.941152691385	-1457.6441545827447	4.286392642880871	3.29458906554347	11.682357883283974	5.49797617932379	6.378457681996485	7.871939000302884	13.762059636401005	15.8890149844114	8.805727679773787	11.143850274494785	0.015088872660935011	8.0	7.0	2.0	1.0	13.0	8.0	6.0	7.0	1.0	6.0	0.03593521928439523	0.3893979468069435	0.12048969815208782	4.5859048374528835E-10	0.13009157435055388	0.4063505059050294	0.3413530851680442	0.12296434193186614	0.12933206699506022	0.4215386716927634	0.0032174880961061214	0.5510705530364296	0.003520635654320366	0.5968826235419118	0.19613690816409943	2.808222865032895	0.7822325029523359	0.7822325029523359	1.5299700259329525	-0.37737976592546496	0.4152326544565278	-0.2122972823634299	-0.21229728236342993	0.7621494635766315	0.19797850128975714	-1541.0646953786631	83.42054079591834	-144.28294109983318
7720000	-3960.2319352267505	-2480.4453483415296	-1479.786586885221	4.182759806448007	3.1263379174002695	10.230577685307262	9.10158306275839	9.93684646346049	8.08182586265584	4.298493150693952	9.158924841643142	3.016931689070107	8.364581388065194	0.06374428900788143	8.0	18.0	3.0	3.0	4.0	1.0	4.0	7.0	5.0	6.0	0.11951512579153172	0.2849919249508676	0.20774037308145463	5.447656347995441E-9	0.06726031579005157	0.4202569982600763	0.3525771577696497	0.09128452342836729	0.13588132054190669	0.2772271735099628	0.003073086540272169	0.8248949292808734	0.0029295645991082695	0.9377940173373408	0.06698344375797487	1.3930297543191015	0.31029394768178037	0.31029394768178037	0.5540811119325384	-0.3531884033403863	0.8201693625302111	-0.4593074620059131	-0.4593074620059131	2.062009155303277	0.2155510457126726	-1547.2151869477532	67.42860006253227	-147.3330508237904
7760000	-4001.9778453955732	-2518.5119872282326	-1483.4658581673407	5.1539347924329375	5.111872397510664	4.354624603901486	15.592527117341776	7.216693078398464	13.862125853378394	10.84407998463518	12.31637867292908	18.11360881085667	3.0882602585574523	0.3795950754548403	5.0	2.0	4.0	1.0	7.0	11.0	13.0	3.0	8.0	5.0	0.04630113993828511	0.28572755834664126	0.18925380446985232	6.560352617460883E-9	0.2475976706351186	0.41411700033293675	0.35262877337788934	0.09933500405698965	0.13391922223218433	0.42374135335831764	0.002507199309427158	0.728571843982613	0.0022031722287665575	0.7935244139655875	-0.028829791121189222	1.375224419048893	0.5744032055819223	0.5744032055819223	1.1667843069952493	-0.45345560834536025	0.9153753444222003	-0.4506355879098302	-0.4506355879098302	1.0789025175411673	0.1579319125990621	-1552.5734395614102	69.10758139406954	-185.15234553265765
7800000	-3961.476091975136	-2481.667426053805	-1479.8086659213316	4.246277678678283	2.4186220600771757	2.231584329849609	3.307979969860439	7.711263392204592	26.098382338000064	7.137315019340011	6.766448126470065	1.0085560342475999	0.1001793550310225	0.041730611098566545	1.0	2.0	3.0	1.0	19.0	2.0	25.0	4.0	1.0	1.0	0.04630113993828511	0.29217446291987625	0.13421306490001947	2.074363975849639E-9	0.04387399608642131	0.425717936365605	0.33120431418941315	0.117656417816316	0.12542133162866592	0.4749824682499072	0.0032762103470048614	0.9864697981998657	0.002791793492815195	1.3210176104083167	0.06706098431979457	1.8630012846038893	0.2250306376155138	0.2250306376155138	0.5978108581368655	-0.21323238970348868	0.5623366339128593	-0.2116772714339042	-0.2116772714339042	1.7524503897847128	0.22209724402601533	-1545.9640330503992	66.15536712906759	-161.7294261447539
7840000	-3972.287596948445	-2490.569073431154	-1481.7185235172913	6.0819067278368335	5.731505438430188	9.171546004773377	21.14270317648786	11.442853429344337	17.401229682944724	2.10675054480153	2.46849074751144	0.34915012124691913	0.40445205550227087	2.037085397679203	9.0	2.0	6.0	7.0	15.0	1.0	13.0	1.0	4.0	1.0	0.08823994505593169	0.47505108809446167	0.046059432247977206	3.364933260107651E-10	0.19368724086000505	0.42985555559584365	0.3270666949591745	0.10229914324269254	0.14077860620228938	0.26108285499686035	0.003266859689136413	0.6894350952577744	0.0035822533448664007	0.7029160911444859	0.11382625022009041	1.4411921623624626	0.10926271800039945	0.10926271800039945	0.44233763286618144	-0.13684663071743214	0.7071120842879914	-0.17466519355274243	-0.17466519355274246	2.3038609380448936	0.20341950028056585	-1548.574569481253	66.8560459639619	-163.04877318075225
7880000	-3957.787147891625	-2460.8054800335094	-1496.9816678581158	4.908854642437404	1.9041108756038374	3.4043985893108246	7.693415213753173	5.541679181541857	5.875944090461056	9.7176478361235	19.976801063789434	6.088215039626062	0.7620854921378755	1.0228534509676956	4.0	4.0	10.0	14.0	3.0	5.0	1.0	8.0	2.0	8.0	0.058852416684907885	0.3524441105137984	0.07947682403774554	4.449740959883647E-11	0.20842809472665702	0.4193553034645457	0.3409898296542827	0.10489443575638555	0.13476043112478622	0.35941175634496175	0.003592703171785498	0.4226420001912223	0.0037995736662116207	0.47858187376956896	0.1678702104377001	1.7925734355908096	0.40141988658853084	0.40141988658853084	0.7569322139665426	-0.34461320230836373	0.6330353812459679	-0.3357143298402622	-0.3357143298402622	1.4991598815224696	0.29630375638880796	-1564.2329264191076	67.25125856099172	-138.71560036814353
7920000	-3965.566488817586	-2487.0954041156556	-1478.4710847019303	5.366308121074488	3.5104518011088603	3.448480446661082	8.055206282543136	11.011617943861063	3.7046339142879674	4.016846894018343	4.197254216223655	2.272653071452251	1.9051069215224041	1.952571381292121	7.0	4.0	6.0	15.0	1.0	11.0	2.0	6.0	1.0	6.0	0.1388495984803285	0.34392552183052494	0.06998667363612844	3.9713882976880047E-11	0.178316425297432	0.41509863573069816	0.3309416236541562	0.1097877406383055	0.14417199997684033	0.3228189160703398	0.0031721021096522734	0.8312756140227975	0.0031441743298479593	0.8864015449509723	-0.099122641363971	1.5497265340475135	0.11908242586186528	0.11908242586186528	0.4294294880713649	-0.14597356247315832	0.6593242012994478	-0.1828331018272484	-0.1828331018272484	2.379371323293091	0.2415153972855483	-1550.9254027035147	72.45431800158434	-160.42235081998567
7960000	-3972.187302316879	-2480.3866216521565	-1491.8006806647227	6.429002317793657	2.405736694330051	5.081819478178947	3.050354199681682	2.62694723570104	15.933571104745669	3.8127726368077477	2.1090077597878314	2.41734368401554	1.4469605382002397	1.5435087117834356	2.0	1.0	2.0	1.0	24.0	5.0	7.0	4.0	11.0	2.0	0.08082227771719132	0.42769067303266584	0.1524003009059996	6.584673543856402E-10	0.1115968268425497	0.3747183294986535	0.33731280717811163	0.1149537795642586	0.17301508375897642	0.4011778081140222	0.00254903412189709	0.7886612161482106	0.002562402329159509	0.797170449089519	-0.06075555767430252	1.0573849536905007	0.2675169660978449	0.2675169660978449	0.5487751465438873	-0.35118628762496434	1.0787768662356518	-0.5258822601012648	-0.5258822601012648	2.0785970974283985	0.24738615136986347	-1560.5473192246045	68.74663855988172	-150.93496874865954
8000000	-3976.9976986073593	-2495.3539006650954	-1481.643797942264	4.667876020840543	2.262726483282285	3.1684755784973433	14.159268663769144	17.47458602034761	6.012651843252302	13.507112380998011	4.09968922732649	2.0329141651747493	1.1054468019539496	0.705925956821956	7.0	1.0	7.0	11.0	11.0	5.0	12.0	1.0	2.0	2.0	0.06724579078844813	0.2331171191164697	0.15962357013170528	1.5102135294332165E-10	0.10185507335987379	0.42684340378260066	0.3246812327889817	0.1132648907367067	0.13521047269171113	0.4946898885256051	0.003063585673106624	0.7611042265769153	0.0026219483096530183	0.9351410012403325	-0.0022809262634965405	1.4375922484562067	0.37590307805556844	0.37590307805556844	0.5489954221502829	-0.4231298452942501	0.8473087287279771	-0.5801614118104775	-0.5801614118104776	2.218751580291288	0.22695013214280754	-1548.213546697344	66.56974875508006	-165.98524258442265
8040000	-3999.363669537687	-2490.293074365352	-1509.0705951723353	5.432375931166756	4.722469480336224	10.28087893215035	16.859920294076534	8.901138542965478	18.045840627275105	6.555155589779776	3.2741463293668587	2.3788282333823267	0.8879579838486524	1.1364252875458787	10.0	4.0	4.0	16.0	4.0	3.0	9.0	5.0	3.0	1.0	0.14384990673975134	0.28048943241626134	0.17355000615514882	5.025715006911522E-11	0.024256480618201952	0.4267616939199356	0.3160298811676959	0.10379069373519395	0.15341773117717467	0.3587535966531582	0.0027533710158834717	0.06401582748995809	0.0027426316814206752	0.06297869082268524	0.047624706179265876	2.6718607894430013	0.6999464687271905	0.6999464687271905	0.9286174772567006	-0.4443646338660624	0.4663580167695155	-0.35151788006915075	-0.3515178800691508	1.3418266717636012	0.17872070455670813	-1581.0723311971763	72.00173602484094	-167.5730284713454
8080000	-3978.427390882586	-2504.4222736972833	-1474.0051171853027	4.935661901396928	22.453073393711502	10.33099596472089	20.18266435238222	8.50760362255178	2.408484247261268	7.31143003288087	8.13532384828503	2.4551475068074846	3.291073288929716	0.5553178825266846	4.0	9.0	15.0	10.0	5.0	2.0	3.0	2.0	3.0	6.0	0.06556155032042708	0.4494609155873032	0.15933830135783264	1.1850761065911552E-10	0.14184481636492072	0.38761955820784016	0.34106177232237295	0.12195255365919874	0.1493661158105883	0.4258247863273379	0.002771529032695672	0.7251398963179644	0.0029417614428477817	0.7515915747140193	-0.03351703489747012	2.203278274390688	0.27774848432771077	0.27774848432771077	0.8171152129710103	-0.2070023965677604	0.47418808882993807	-0.1611829285124836	-0.1611829285124836	1.2786058777379665	0.17687024682568786	-1546.8591692778668	72.85405209256415	-175.95364841613352
8120000	-3941.8481523479522	-2460.370116583538	-1481.4780357644138	4.763758632640541	6.755424819042961	3.6479689340279657	9.314332685465091	2.0841219875318866	2.1278339125314836	2.6483783703737527	4.030464903620915	1.705098700421405	2.228693040837702	0.8805449860561798	25.0	3.0	6.0	1.0	2.0	6.0	4.0	5.0	6.0	1.0	0.0581416752417668	0.4133016188669525	0.18119393421965532	4.1982763878766157E-10	0.0366952820074882	0.3846306413047421	0.3638878129224232	0.11702392619607976	0.13445761957675503	0.27187214145095706	0.004004928765963136	0.6730739611881337	0.003947028146442838	0.6722043084272963	-0.11297729250049407	1.8093257015349002	0.5573884404910548	0.5573884404910548	1.006767331184468	-0.4129857096935217	0.6663414109925032	-0.3689144337557647	-0.36891443375576466	1.1975245953673692	0.2799784774511201	-1559.5708809709402	78.09284520652628	-141.31719884854635
8160000	-3958.31912358579	-2480.1624979819235	-1478.1566256038664	3.9674764908928593	1.635197387557952	5.71714862700845	15.108501059969102	2.9861615773821284	13.140454474478464	5.262134241054185	10.645813838388582	3.326404820369638	2.9908103991521706	0.1557662909294896	8.0	3.0	10.0	2.0	5.0	8.0	11.0	1.0	6.0	5.0	0.07706850416331665	0.4428761682713541	0.2352128433720089	2.088908098931991E-11	0.08728181791272807	0.3612622328073741	0.3595472655515586	0.12159232340006679	0.1575981782410007	0.9999862365101327	0.0041895328010299465	1.0485300549609868	0.003614749654704536	1.3410545091178074	0.11281790144712026	2.4108878925397716	0.004323487088897716	0.004323487088897716	0.5134534667692964	-0.0038859312534771533	0.4147912077472251	-0.0034927107271615697	-0.0034927107271615697	1.9476255696196487	0.21444371216663913	-1549.69843797522	71.54181237135361	-149.24743439365795
8200000	-3984.8047173141103	-2503.7521528079633	-1481.0525645061468	6.506207663556907	2.7594328887683814	2.744630425447986	6.091993721573961	3.146477750271113	15.721034603181293	14.418802067458843	9.770228215111542	5.334153410399027	9.296434114313529	2.4938715283648314	9.0	1.0	3.0	1.0	1.0	8.0	14.0	8.0	11.0	3.0	0.05890629837587622	0.30608263869002045	0.10630392871900175	4.994161250483441E-11	0.02741257846206624	0.3990937787443122	0.3289349675975706	0.12127128483070557	0.15069996882741177	0.30805799646706644	0.003323504905782655	0.7652479102132271	0.003080385489260852	0.8645664308425841	-0.061703047694180384	1.1071475139261866	0.2668911314172348	0.2668911314172348	0.6754938402507248	-0.30861760854443626	0.9983054373613716	-0.394435673282319	-0.39443567328231904	1.6362419866084796	0.16865430986308036	-1552.4025201859135	71.34995567976661	-177.27814276360763
8240000	-3989.569352844691	-2516.2889021732276	-1473.280450671463	5.459333873766034	1.307455576210607	5.319075006279789	8.111908540723098	18.98445191593191	13.950548664417799	19.75525739907152	12.992574657932792	2.534174601487642	8.796520439259476	1.4245494733426296	3.0	3.0	5.0	6.0	20.0	3.0	1.0	4.0	12.0	2.0	0.07673720797330263	0.3179284502305726	0.09539420212501729	1.994651758722149E-11	0.033343108422846844	0.41887154091765144	0.30239226932018626	0.13433587946826048	0.14440031029390188	0.3695083146350322	0.0030454959456102096	1.2445685724492155	0.002314058904659556	2.0042438026638103	0.006514336669550463	1.4525840640023546	0.348742872837053	0.348742872837053	0.8882399590740194	-0.30702203769815417	0.7600748995532894	-0.29842240414164883	-0.29842240414164883	1.2429892117106311	0.1565055648291227	-1548.0551638034724	74.77471313200932	-184.15634604064573
8280000	-3964.790296062464	-2491.977460793564	-1472.8128352689002	4.428445985037348	6.088993073317929	2.5731661874500644	12.022334700224855	9.078056311418536	8.722297530295036	1.3646794670714055	3.7344583366242494	5.414773948420771	3.063978071625381	0.032217409420288584	2.0	8.0	3.0	10.0	28.0	1.0	1.0	1.0	1.0	4.0	0.0811450750064786	0.3166964746448346	0.15188433175139154	5.045844350832914E-10	0.16329279004037597	0.4245811705810666	0.31599264876333893	0.11700946675348742	0.14241671390210714	0.42926886884641624	0.002995866968291338	0.5343062046152784	0.002710277550345801	0.6362715511399265	-0.10653292690394117	1.503161119963824	0.20679078610425355	0.20679078610425355	0.6003635114759867	-0.21768137529721127	0.6983564247215254	-0.24054372274237804	-0.24054372274237804	1.7485110361513496	0.19510693807064522	-1545.7252022409325	72.91236697203232	-164.3303103257185
